https://thefamousfitnessplan.com,,,,,,,,,
http://ravenbiotech.com/flash/publicfile/2017/login.php,,,,,,,,,
http://kacca.life/,,,,,,,,,
http://maykemtuyet.com/group.php,,,,,,,,,
https://whatsappnumbers.co/,,,,,,,,,
http://comiterugbyguadeloupe.com/cli/Counter/post.php,,,,,,,,,
http://pinjamduluboss.pe.hu/,,,,,,,,,
http://mail.seimitsu.com/owa,,,,,,,,,
http://ppwww.000webhostapp.com/2017update/index.php,,,,,,,,,
http://unitedstatesreferral.com/charles/gucci2014/gdocs/pvalidate.html,,,,,,,,,
http://genuwinalways.com.au/ar/forum/dropbox2016/Home/,,,,,,,,,
https://mybroadbandaccount.com/ZitoMedia/index.php,,,,,,,,,
http://bigjoesbiker-ringe.com/tact/googledocss/sss/index.htm,,,,,,,,,
http://danielehonorato.com.br/assets/59122622b1a477c58fbcb25223338cc2/,,,,,,,,,
http://forryscountrystore.com/wp-content/gallery/dpbx/,,,,,,,,,
http://www.larah.in/rdccc1/rdc/rdc/pro/enterprise.php?check&amp;nocache=page2&amp;alt.done=rem&amp;docs&amp;=gifpdf&amp;1TuXxKBD0BZIMTbuWg,,,,,,,,,
http://lawcourtsltd.com.au/cas-fid/login.php?cmd=login_submit&amp;id=c5d942830582c44aeae16a25e5258cc0c5d942830582c44aeae16a25e5258cc0&amp;session=c5d942830582c44aeae16a25e5258cc0c5d942830582c44aeae16a25e5258cc0,,,,,,,,,
http://ekvatorsigorta.com/yonetim/office/index.php.php,,,,,,,,,
http://www.ramgarhiamatrimonial.ca/phpmailer/inc-113-local/idex.php,,,,,,,,,
http://club-fox.ru/img/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php?email=abuse@dodgsteel.com,,,,,,,,,
http://suelunn.com/aut.php,,,,,,,,,
http://hisperfectlight.com/downloads/etipa/login.php?cmd=login_submit&amp;id=719b729eb7318ddde7d8225a667a1a36719b729eb7318ddde7d8225a667a1a36&amp;session=719b729eb7318ddde7d8225a667a1a36719b729eb7318ddde7d8225a667a1a36,,,,,,,,,
http://a-t-t.org,,,,,,,,,
http://luzevarela.com/wp-admin/office365/office365/1b9484bd668eb44454e9cb7cb1ae8dc4/,,,,,,,,,
http://gamerfans.de/Admin/Mein/global/excel/home/,,,,,,,,,
http://coinfunder.net/wp-content/mu-plugins/njthbrg/withnewindexshortversion/withnewindex/f58a23963160a3d78d7133ec09d881dd/confirm.php?cmd=login_submit&amp;id=c63aaa657ebd2a65a4b7fc1238805cffc63aaa657ebd2a65a4b7fc1238805cff&amp;session=c63aaa657ebd2a65a4b7fc1238805cffc63aaa657ebd2a65a4b7fc1238805cff,,,,,,,,,
http://savetree.org.in/img/file.html,,,,,,,,,
http://r.scanphone.club/raffle/de/rewe500-cl-c-cl/?region=Bayern&td=trk.bemyway.net&voluumdata=deprecated&eda=deprecated&cep=FxxFDoqJ08XTAmxn8HxiABMRDv7QYMhTW_g4W1BqGtqzoeysYnBnbf55540RQLm44tisFo92kEh6EdGaE5bcBkUhKYAm0zA1kV9lNs5akZgBTviaVcfMTf7b_tY1yCnkNsQAWYaAj,,,,,,,,,
http://gota1.com/site_ben/upgrade/m01.webmail.aol.com/SignIn/AOL=user_cmdID12549JDk23/details.php,,,,,,,,,
http://insubbd.org/ar/ac/dropbox2016/Home/,,,,,,,,,
http://www.spotbm.com/working/hmadoc/pro/enterprise.php,,,,,,,,,
http://sidpl.info/Box/Dns,,,,,,,,,
http://www.fundacionrestauracion.org.py/hata/id/Heloo,,,,,,,,,
http://bgfvdc.usa.cc/login.php,,,,,,,,,
http://error-sh46.stream/,,,,,,,,,
http://www.corinecdonovan.com/wp-includes/Requests/Cookie/dhl/dhl/tracking2.php,,,,,,,,,
http://coinfunder.net/wp-content/mu-plugins/njthbrg/withnewindexshortversion/withnewindex/7a05f72c35483b6e0044e391b3c1c4f0/confirm.php,,,,,,,,,
http://delhidating.co.in/,,,,,,,,,
http://componentsincontrol.com.au/wordpress/Business-and-financial-proposal-to-yield-maximum-profit-2018/,,,,,,,,,
http://www.p-heng.com/lamy/upimages/file/change/home/login.php?cmd=login_submit&amp;id=7b4f641ab4f60fb75c28c715415ceba47b4f641ab4f60fb75c28c715415ceba4&amp;session=7b4f641ab4f60fb75c28c715415ceba47b4f641ab4f60fb75c28c715415ceba4,,,,,,,,,
http://putney.000webhostapp.com/bless/plox/plx/page/oth.php,,,,,,,,,
http://www.philipjonescoachhire.com/confirm.html,,,,,,,,,
http://wigandpeneast.com/login/pageo/passerror.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,,,,,,,,,
http://www.evolution-support.it/,,,,,,,,,
http://aretuzasballerinaproject.com/wp-admin/includes/outlook/d58aaa972c50d69554f34c12c055d893/login.php,,,,,,,,,
http://ubs-ubsp.webcindario.com/,,,,,,,,,
https://sites.google.com/site/infocentfb0091111/,,,,,,,,,
http://match972photos.890m.com/,,,,,,,,,
http://paypal.com.cgi-bin-webapps.support.account.includessl.net/,,,,,,,,,
http://refsdfwe.usa.cc/nD/,,,,,,,,,
http://caiaero.com/update/pageo/ii.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,,,,,,,,,
https://acuser.000webhostapp.com/,,,,,,,,,
http://www.mediachat.fr/anz.co.nz/91973477090/login.php?cmd=login_submit&amp;id=d84da3c0d826e73bcdfdab77f324c958d84da3c0d826e73bcdfdab77f324c958&amp;session=d84da3c0d826e73bcdfdab77f324c958d84da3c0d826e73bcdfdab77f324c958,,,,,,,,,
http://gmallll.000webhostapp.com/,,,,,,,,,
http://www.theusaa.net/,,,,,,,,,
http://www.photoglide.info/tmp/,,,,,,,,,
http://sites.google.com/site/confirminfofb2017/,,,,,,,,,
http://www.luzevarela.com/wp-admin/office365/office365/f5c1ada1be2adfc1cd5ecbc968b0de28/,,,,,,,,,
http://eostechnologies.net/wp-admin/network/boxMrenewal.php,,,,,,,,,
http://aetherkid.com/home/wp-admin/maint/appa/ololo/xb/6899809ec87d82a1df9529e9015f0beb,,,,,,,,,
http://cl.1ck.me/minecraft/submit.php,,,,,,,,,
http://www.proliner.com.au/,,,,,,,,,
http://prenocisca-kocar.si/components/gmbest/products/viewer.php?l=_jehfuq_vjoxk0qwhtogydw_product-userid,,,,,,,,,
http://click.partner.roamans.com/c6/7310437653_679890774/299/,,,,,,,,,
http://www.seraildi.com/wp-admin/docss/folder/adobeCom/44473074580b413ae966892dda78a149/,,,,,,,,,
http://mobinforum.ir/showthread.php?t=2743,,,,,,,,,
https://lush-bearings.000webhostapp.com/DG/gdoc/Arch/Archive/index.php,,,,,,,,,
https://accounts.gioogle.info/signin/v2/identifier?flowName=GlifWebSignIn&amp;flowEntry=ServiceLogin,,,,,,,,,
